sample  ,gene,tumor,cell_line,E2_status
Adrenal.2,93432,Adrenal,MCF7,E2
Adrenal.2,9369,Adrenal,MCF7,E2
Adrenal.2,266675,Adrenal,MCF7,E2
Adrenal.2,126638,Adrenal,MCF7,E2
Adrenal.2,55359,Adrenal,MCF7,E2
Adrenal.2,4069,Adrenal,MCF7,E2
Adrenal.2,150084,Adrenal,MCF7,E2
Adrenal.2,728194,Adrenal,MCF7,E2
Adrenal.2,56999,Adrenal,MCF7,E2
Adrenal.2,116496,Adrenal,MCF7,E2
Adrenal.2,645784,Adrenal,MCF7,E2
Adrenal.2,54715,Adrenal,MCF7,E2
Adrenal.2,127670,Adrenal,MCF7,E2
Adrenal.2,716,Adrenal,MCF7,E2
Adrenal.2,84530,Adrenal,MCF7,E2
Adrenal.2,146212,Adrenal,MCF7,E2
Adrenal.2,152273,Adrenal,MCF7,E2
Adrenal.2,4045,Adrenal,MCF7,E2
Adrenal.2,57709,Adrenal,MCF7,E2
Adrenal.2,5294,Adrenal,MCF7,E2
Adrenal.2,91156,Adrenal,MCF7,E2
Adrenal.2,653641,Adrenal,MCF7,E2
Adrenal.2,563,Adrenal,MCF7,E2
Adrenal.2,146177,Adrenal,MCF7,E2
Adrenal.2,5175,Adrenal,MCF7,E2
Adrenal.2,200772,Adrenal,MCF7,E2
Adrenal.2,6688,Adrenal,MCF7,E2
Adrenal.2,6664,Adrenal,MCF7,E2
Adrenal.2,8291,Adrenal,MCF7,E2
Adrenal.2,140731,Adrenal,MCF7,E2
Adrenal.2,389136,Adrenal,MCF7,E2
Adrenal.2,165721,Adrenal,MCF7,E2
Adrenal.2,6586,Adrenal,MCF7,E2
Adrenal.2,9844,Adrenal,MCF7,E2
Adrenal.2,55026,Adrenal,MCF7,E2
Adrenal.2,123041,Adrenal,MCF7,E2
Adrenal.2,200373,Adrenal,MCF7,E2
Adrenal.2,84229,Adrenal,MCF7,E2
Adrenal.2,1770,Adrenal,MCF7,E2
Adrenal.2,79853,Adrenal,MCF7,E2
Adrenal.2,57091,Adrenal,MCF7,E2
Adrenal.2,132204,Adrenal,MCF7,E2
Adrenal.2,22798,Adrenal,MCF7,E2
Adrenal.2,116443,Adrenal,MCF7,E2
Adrenal.2,375323,Adrenal,MCF7,E2
Adrenal.2,283310,Adrenal,MCF7,E2
Adrenal.2,338382,Adrenal,MCF7,E2
Adrenal.2,146857,Adrenal,MCF7,E2
Adrenal.2,6414,Adrenal,MCF7,E2
Adrenal.2,8224,Adrenal,MCF7,E2
Adrenal.2,388697,Adrenal,MCF7,E2
Adrenal.2,84457,Adrenal,MCF7,E2
Adrenal.2,348021,Adrenal,MCF7,E2
Adrenal.2,114088,Adrenal,MCF7,E2
Adrenal.2,390598,Adrenal,MCF7,E2
Adrenal.2,930,Adrenal,MCF7,E2
Adrenal.2,391257,Adrenal,MCF7,E2
Adrenal.2,100505625,Adrenal,MCF7,E2
Adrenal.2,23414,Adrenal,MCF7,E2
Adrenal.2,92749,Adrenal,MCF7,E2
Adrenal.2,287,Adrenal,MCF7,E2
Adrenal.2,646817,Adrenal,MCF7,E2
Adrenal.2,441818,Adrenal,MCF7,E2
Adrenal.2,645191,Adrenal,MCF7,E2
Adrenal.2,115019,Adrenal,MCF7,E2
Adrenal.2,25790,Adrenal,MCF7,E2
Adrenal.2,3745,Adrenal,MCF7,E2
Adrenal.2,5858,Adrenal,MCF7,E2
Adrenal.2,51411,Adrenal,MCF7,E2
Adrenal.2,91807,Adrenal,MCF7,E2
Adrenal.2,339145,Adrenal,MCF7,E2
Adrenal.2,646457,Adrenal,MCF7,E2
Adrenal.2,5136,Adrenal,MCF7,E2
Adrenal.2,199221,Adrenal,MCF7,E2
Adrenal.2,10891,Adrenal,MCF7,E2
Adrenal.2,401124,Adrenal,MCF7,E2
Adrenal.2,80243,Adrenal,MCF7,E2
Adrenal.2,2849,Adrenal,MCF7,E2
Adrenal.2,344387,Adrenal,MCF7,E2
Adrenal.2,800,Adrenal,MCF7,E2
Adrenal.2,9496,Adrenal,MCF7,E2
Adrenal.2,222256,Adrenal,MCF7,E2
Adrenal.2,54848,Adrenal,MCF7,E2
Adrenal.2,9715,Adrenal,MCF7,E2
Adrenal.2,6853,Adrenal,MCF7,E2
Adrenal.2,138474,Adrenal,MCF7,E2
Adrenal.2,374407,Adrenal,MCF7,E2
Adrenal.2,201625,Adrenal,MCF7,E2
Adrenal.2,6286,Adrenal,MCF7,E2
Adrenal.2,57554,Adrenal,MCF7,E2
Adrenal.2,388698,Adrenal,MCF7,E2
Adrenal.2,7139,Adrenal,MCF7,E2
Adrenal.2,4005,Adrenal,MCF7,E2
Adrenal.2,196500,Adrenal,MCF7,E2
Adrenal.2,3798,Adrenal,MCF7,E2
Adrenal.2,8639,Adrenal,MCF7,E2
Adrenal.2,400618,Adrenal,MCF7,E2
Adrenal.2,729723,Adrenal,MCF7,E2
Adrenal.2,401014,Adrenal,MCF7,E2
Adrenal.2,7060,Adrenal,MCF7,E2
Adrenal.2,285848,Adrenal,MCF7,E2
Adrenal.2,60468,Adrenal,MCF7,E2
Adrenal.2,51384,Adrenal,MCF7,E2
Adrenal.2,27147,Adrenal,MCF7,E2
Adrenal.2,100189177,Adrenal,MCF7,E2
Adrenal.2,23495,Adrenal,MCF7,E2
Adrenal.2,100873980,Adrenal,MCF7,E2
Adrenal.2,342538,Adrenal,MCF7,E2
Adrenal.2,118430,Adrenal,MCF7,E2
Adrenal.2,101927914,Adrenal,MCF7,E2
Adrenal.2,100874243,Adrenal,MCF7,E2
Adrenal.2,8618,Adrenal,MCF7,E2
Adrenal.2,270,Adrenal,MCF7,E2
Adrenal.2,116285,Adrenal,MCF7,E2
Adrenal.2,400867,Adrenal,MCF7,E2
Adrenal.2,89766,Adrenal,MCF7,E2
Adrenal.2,151887,Adrenal,MCF7,E2
Adrenal.2,131034,Adrenal,MCF7,E2
Adrenal.2,80258,Adrenal,MCF7,E2
Adrenal.2,5327,Adrenal,MCF7,E2
Adrenal.2,1579,Adrenal,MCF7,E2
Adrenal.2,7143,Adrenal,MCF7,E2
Adrenal.2,118856,Adrenal,MCF7,E2
Adrenal.2,253738,Adrenal,MCF7,E2
Adrenal.2,220032,Adrenal,MCF7,E2
Adrenal.2,84623,Adrenal,MCF7,E2
Adrenal.2,10516,Adrenal,MCF7,E2
Adrenal.2,102724927,Adrenal,MCF7,E2
Adrenal.2,400550,Adrenal,MCF7,E2
Adrenal.2,27091,Adrenal,MCF7,E2
Adrenal.2,147719,Adrenal,MCF7,E2
Adrenal.2,165186,Adrenal,MCF7,E2
Adrenal.2,150356,Adrenal,MCF7,E2
Adrenal.2,117248,Adrenal,MCF7,E2
Adrenal.2,5948,Adrenal,MCF7,E2
Adrenal.2,221981,Adrenal,MCF7,E2
Adrenal.2,25769,Adrenal,MCF7,E2
Adrenal.2,54413,Adrenal,MCF7,E2
Adrenal.2,1821,Adrenal,MCF7,E2
Adrenal.2,400891,Adrenal,MCF7,E2
Adrenal.2,3753,Adrenal,MCF7,E2
Adrenal.2,6101,Adrenal,MCF7,E2
Adrenal.2,10100,Adrenal,MCF7,E2
Adrenal.2,30817,Adrenal,MCF7,E2
Adrenal.2,5655,Adrenal,MCF7,E2
Adrenal.2,5284,Adrenal,MCF7,E2
Adrenal.2,138881,Adrenal,MCF7,E2
Adrenal.2,3908,Adrenal,MCF7,E2
Adrenal.2,102723475,Adrenal,MCF7,E2
Adrenal.2,5744,Adrenal,MCF7,E2
Adrenal.2,5923,Adrenal,MCF7,E2
Adrenal.2,5104,Adrenal,MCF7,E2
Adrenal.2,6900,Adrenal,MCF7,E2
Adrenal.2,9734,Adrenal,MCF7,E2
Adrenal.2,137902,Adrenal,MCF7,E2
Adrenal.2,163720,Adrenal,MCF7,E2
Adrenal.2,58504,Adrenal,MCF7,E2
Adrenal.2,196883,Adrenal,MCF7,E2
Adrenal.2,9001,Adrenal,MCF7,E2
Adrenal.2,23025,Adrenal,MCF7,E2
Adrenal.2,7850,Adrenal,MCF7,E2
Adrenal.2,101927932,Adrenal,MCF7,E2
Adrenal.2,942,Adrenal,MCF7,E2
Adrenal.2,7200,Adrenal,MCF7,E2
Adrenal.2,101927808,Adrenal,MCF7,E2
Adrenal.2,383,Adrenal,MCF7,E2
Adrenal.2,168090,Adrenal,MCF7,E2
Adrenal.2,58160,Adrenal,MCF7,E2
Adrenal.2,92973,Adrenal,MCF7,E2
Adrenal.2,23157,Adrenal,MCF7,E2
Adrenal.2,492,Adrenal,MCF7,E2
Adrenal.2,79740,Adrenal,MCF7,E2
Adrenal.2,5799,Adrenal,MCF7,E2
Adrenal.2,4921,Adrenal,MCF7,E2
Adrenal.2,128102,Adrenal,MCF7,E2
Adrenal.2,3778,Adrenal,MCF7,E2
Adrenal.2,5588,Adrenal,MCF7,E2
Adrenal.2,344405,Adrenal,MCF7,E2
Adrenal.2,167838,Adrenal,MCF7,E2
Adrenal.2,10404,Adrenal,MCF7,E2
Adrenal.2,79747,Adrenal,MCF7,E2
Adrenal.2,4166,Adrenal,MCF7,E2
Adrenal.2,1836,Adrenal,MCF7,E2
Adrenal.2,80122,Adrenal,MCF7,E2
Adrenal.2,101929567,Adrenal,MCF7,E2
Adrenal.2,80070,Adrenal,MCF7,E2
Adrenal.2,388406,Adrenal,MCF7,E2
Adrenal.2,221458,Adrenal,MCF7,E2
Adrenal.2,136288,Adrenal,MCF7,E2
Adrenal.2,3293,Adrenal,MCF7,E2
Adrenal.2,79935,Adrenal,MCF7,E2
Adrenal.2,7367,Adrenal,MCF7,E2
Adrenal.2,154664,Adrenal,MCF7,E2
Adrenal.2,79838,Adrenal,MCF7,E2
Adrenal.2,6474,Adrenal,MCF7,E2
Adrenal.2,94120,Adrenal,MCF7,E2
Adrenal.2,8110,Adrenal,MCF7,E2
Adrenal.2,23026,Adrenal,MCF7,E2
Adrenal.2,284434,Adrenal,MCF7,E2
Adrenal.2,491,Adrenal,MCF7,E2
Adrenal.2,54768,Adrenal,MCF7,E2
Adrenal.2,2947,Adrenal,MCF7,E2
Adrenal.2,55130,Adrenal,MCF7,E2
Adrenal.2,2938,Adrenal,MCF7,E2
Adrenal.2,401647,Adrenal,MCF7,E2
Adrenal.2,55576,Adrenal,MCF7,E2
Adrenal.2,114795,Adrenal,MCF7,E2
Adrenal.2,3681,Adrenal,MCF7,E2
Adrenal.2,165829,Adrenal,MCF7,E2
Adrenal.2,139735,Adrenal,MCF7,E2
Adrenal.2,2813,Adrenal,MCF7,E2
Adrenal.2,83659,Adrenal,MCF7,E2
Adrenal.2,23046,Adrenal,MCF7,E2
Adrenal.2,90288,Adrenal,MCF7,E2
Adrenal.2,200162,Adrenal,MCF7,E2
Adrenal.2,283575,Adrenal,MCF7,E2
Adrenal.2,3756,Adrenal,MCF7,E2
Adrenal.2,5787,Adrenal,MCF7,E2
Adrenal.2,114780,Adrenal,MCF7,E2
Adrenal.2,3568,Adrenal,MCF7,E2
Adrenal.2,10720,Adrenal,MCF7,E2
Adrenal.2,4336,Adrenal,MCF7,E2
Adrenal.2,25890,Adrenal,MCF7,E2
Adrenal.2,53833,Adrenal,MCF7,E2
Adrenal.2,5137,Adrenal,MCF7,E2
Adrenal.2,10317,Adrenal,MCF7,E2
Adrenal.2,219681,Adrenal,MCF7,E2
Adrenal.2,2688,Adrenal,MCF7,E2
Adrenal.2,84125,Adrenal,MCF7,E2
Adrenal.2,374872,Adrenal,MCF7,E2
Adrenal.2,128344,Adrenal,MCF7,E2
Adrenal.2,148281,Adrenal,MCF7,E2
Adrenal.2,53904,Adrenal,MCF7,E2
Adrenal.2,23581,Adrenal,MCF7,E2
Adrenal.2,56203,Adrenal,MCF7,E2
Adrenal.2,12,Adrenal,MCF7,E2
Adrenal.2,93035,Adrenal,MCF7,E2
Adrenal.2,121643,Adrenal,MCF7,E2
Adrenal.2,57731,Adrenal,MCF7,E2
Adrenal.2,375611,Adrenal,MCF7,E2
Adrenal.2,27286,Adrenal,MCF7,E2
Adrenal.2,129881,Adrenal,MCF7,E2
Adrenal.2,65217,Adrenal,MCF7,E2
Adrenal.2,132203,Adrenal,MCF7,E2
Adrenal.2,4135,Adrenal,MCF7,E2
Adrenal.2,5778,Adrenal,MCF7,E2
Adrenal.2,6097,Adrenal,MCF7,E2
Adrenal.2,55711,Adrenal,MCF7,E2
Bone.3,167838,Bone,MCF7,E2
Bone.3,10855,Bone,MCF7,E2
Bone.3,9308,Bone,MCF7,E2
Bone.3,118430,Bone,MCF7,E2
Bone.3,100507388,Bone,MCF7,E2
Bone.3,128387,Bone,MCF7,E2
Bone.3,10595,Bone,MCF7,E2
Bone.3,339184,Bone,MCF7,E2
Bone.3,442524,Bone,MCF7,E2
Bone.3,375611,Bone,MCF7,E2
Bone.3,81849,Bone,MCF7,E2
Bone.3,100616274,Bone,MCF7,E2
Bone.3,144203,Bone,MCF7,E2
Bone.3,102465534,Bone,MCF7,E2
Bone.3,2938,Bone,MCF7,E2
Bone.3,102724329,Bone,MCF7,E2
Bone.3,728194,Bone,MCF7,E2
Bone.3,283514,Bone,MCF7,E2
Bone.3,26112,Bone,MCF7,E2
Bone.3,100616288,Bone,MCF7,E2
Bone.3,1490,Bone,MCF7,E2
Bone.3,195814,Bone,MCF7,E2
Bone.3,102465526,Bone,MCF7,E2
Bone.3,79689,Bone,MCF7,E2
Bone.3,100507642,Bone,MCF7,E2
Bone.3,5288,Bone,MCF7,E2
Bone.3,345275,Bone,MCF7,E2
Bone.3,399,Bone,MCF7,E2
Bone.3,102466755,Bone,MCF7,E2
Bone.3,6563,Bone,MCF7,E2
Bone.3,200162,Bone,MCF7,E2
Bone.3,2688,Bone,MCF7,E2
Bone.3,92949,Bone,MCF7,E2
Bone.3,25864,Bone,MCF7,E2
Bone.3,3384,Bone,MCF7,E2
Bone.3,101927018,Bone,MCF7,E2
Bone.3,644068,Bone,MCF7,E2
Bone.3,100506930,Bone,MCF7,E2
Bone.3,100996643,Bone,MCF7,E2
Bone.3,3698,Bone,MCF7,E2
Bone.3,345643,Bone,MCF7,E2
Bone.3,100500808,Bone,MCF7,E2
Bone.3,25833,Bone,MCF7,E2
Bone.3,1770,Bone,MCF7,E2
Bone.3,654841,Bone,MCF7,E2
Bone.3,80736,Bone,MCF7,E2
Bone.3,219858,Bone,MCF7,E2
Bone.3,89765,Bone,MCF7,E2
Bone.3,83853,Bone,MCF7,E2
Bone.3,100189177,Bone,MCF7,E2
Bone.3,102465753,Bone,MCF7,E2
Bone.3,139818,Bone,MCF7,E2
Bone.3,101930452,Bone,MCF7,E2
Bone.3,83758,Bone,MCF7,E2
Bone.3,101928232,Bone,MCF7,E2
Bone.3,101927759,Bone,MCF7,E2
Bone.3,101928868,Bone,MCF7,E2
Bone.3,100616354,Bone,MCF7,E2
Bone.3,6447,Bone,MCF7,E2
Bone.3,284486,Bone,MCF7,E2
Bone.3,100169851,Bone,MCF7,E2
Bone.3,222967,Bone,MCF7,E2
Bone.3,26085,Bone,MCF7,E2
Bone.3,26027,Bone,MCF7,E2
Bone.3,256764,Bone,MCF7,E2
Bone.3,7462,Bone,MCF7,E2
Bone.3,100130880,Bone,MCF7,E2
Bone.3,1612,Bone,MCF7,E2
Bone.3,79955,Bone,MCF7,E2
Bone.3,100189380,Bone,MCF7,E2
Bone.3,10371,Bone,MCF7,E2
Bone.3,5858,Bone,MCF7,E2
Bone.3,641467,Bone,MCF7,E2
Bone.3,664618,Bone,MCF7,E2
Bone.3,101928042,Bone,MCF7,E2
Bone.3,283248,Bone,MCF7,E2
Bone.3,8869,Bone,MCF7,E2
Bone.3,101927599,Bone,MCF7,E2
Bone.3,79842,Bone,MCF7,E2
Bone.3,93210,Bone,MCF7,E2
Bone.3,100130449,Bone,MCF7,E2
Bone.3,387990,Bone,MCF7,E2
Bone.3,2867,Bone,MCF7,E2
Bone.3,27120,Bone,MCF7,E2
Bone.3,100506311,Bone,MCF7,E2
Bone.3,401612,Bone,MCF7,E2
Bone.3,54414,Bone,MCF7,E2
Bone.3,101929959,Bone,MCF7,E2
Bone.3,199720,Bone,MCF7,E2
Bone.3,164633,Bone,MCF7,E2
Bone.3,1384,Bone,MCF7,E2
Bone.3,696,Bone,MCF7,E2
Bone.3,55520,Bone,MCF7,E2
Bone.3,7881,Bone,MCF7,E2
Bone.3,100885777,Bone,MCF7,E2
Bone.3,10633,Bone,MCF7,E2
Bone.3,100189382,Bone,MCF7,E2
Bone.3,100130348,Bone,MCF7,E2
Bone.3,100129654,Bone,MCF7,E2
Bone.3,1896,Bone,MCF7,E2
Bone.3,84527,Bone,MCF7,E2
Bone.3,2824,Bone,MCF7,E2
Bone.3,101060200,Bone,MCF7,E2
Bone.3,57102,Bone,MCF7,E2
Bone.3,693158,Bone,MCF7,E2
Bone.3,693122,Bone,MCF7,E2
Bone.3,100288428,Bone,MCF7,E2
Bone.3,9834,Bone,MCF7,E2
Bone.3,57722,Bone,MCF7,E2
Bone.3,100129617,Bone,MCF7,E2
Bone.3,219681,Bone,MCF7,E2
Bone.3,101929529,Bone,MCF7,E2
Bone.3,3400,Bone,MCF7,E2
Bone.3,51259,Bone,MCF7,E2
Bone.3,132014,Bone,MCF7,E2
Bone.3,387911,Bone,MCF7,E2
Bone.3,400798,Bone,MCF7,E2
Bone.3,126375,Bone,MCF7,E2
Bone.3,28983,Bone,MCF7,E2
Bone.3,102466747,Bone,MCF7,E2
Bone.3,54777,Bone,MCF7,E2
Bone.3,389538,Bone,MCF7,E2
Bone.3,8644,Bone,MCF7,E2
Bone.3,126006,Bone,MCF7,E2
Bone.3,148189,Bone,MCF7,E2
Bone.3,338321,Bone,MCF7,E2
Bone.3,54627,Bone,MCF7,E2
Bone.3,283,Bone,MCF7,E2
Bone.3,84269,Bone,MCF7,E2
Bone.3,1302,Bone,MCF7,E2
Bone.3,3397,Bone,MCF7,E2
Bone.3,131149,Bone,MCF7,E2
Bone.3,221545,Bone,MCF7,E2
Bone.3,102723566,Bone,MCF7,E2
Bone.3,92815,Bone,MCF7,E2
Bone.3,90993,Bone,MCF7,E2
Bone.3,51233,Bone,MCF7,E2
Bone.3,4680,Bone,MCF7,E2
Bone.3,219736,Bone,MCF7,E2
Bone.3,389852,Bone,MCF7,E2
Bone.3,29948,Bone,MCF7,E2
Bone.3,64800,Bone,MCF7,E2
Bone.3,11227,Bone,MCF7,E2
Bone.3,155368,Bone,MCF7,E2
Bone.3,440021,Bone,MCF7,E2
Bone.3,22977,Bone,MCF7,E2
Bone.3,116496,Bone,MCF7,E2
Bone.3,391356,Bone,MCF7,E2
Bone.3,548596,Bone,MCF7,E2
Bone.3,10023,Bone,MCF7,E2
Bone.3,101927911,Bone,MCF7,E2
Bone.3,101929467,Bone,MCF7,E2
Bone.3,1486,Bone,MCF7,E2
Bone.3,11080,Bone,MCF7,E2
Bone.3,100288413,Bone,MCF7,E2
Bone.3,642236,Bone,MCF7,E2
Bone.3,412,Bone,MCF7,E2
Bone.3,23508,Bone,MCF7,E2
Bone.3,732265,Bone,MCF7,E2
Bone.3,115572,Bone,MCF7,E2
Bone.3,83450,Bone,MCF7,E2
Bone.3,4586,Bone,MCF7,E2
Bone.3,440107,Bone,MCF7,E2
Bone.3,100506124,Bone,MCF7,E2
Bone.3,102723166,Bone,MCF7,E2
Bone.3,9297,Bone,MCF7,E2
Bone.3,5137,Bone,MCF7,E2
Bone.3,101928345,Bone,MCF7,E2
Bone.3,90390,Bone,MCF7,E2
Bone.3,166979,Bone,MCF7,E2
Bone.3,8399,Bone,MCF7,E2
Bone.3,105375092,Bone,MCF7,E2
Bone.3,200879,Bone,MCF7,E2
Bone.3,148254,Bone,MCF7,E2
Bone.3,57462,Bone,MCF7,E2
Bone.3,339929,Bone,MCF7,E2
Bone.3,54968,Bone,MCF7,E2
Bone.3,1048,Bone,MCF7,E2
Bone.3,51280,Bone,MCF7,E2
Bone.3,144535,Bone,MCF7,E2
Bone.3,158572,Bone,MCF7,E2
Bone.3,56977,Bone,MCF7,E2
Bone.3,100133319,Bone,MCF7,E2
Bone.3,1238,Bone,MCF7,E2
Bone.3,55071,Bone,MCF7,E2
Bone.3,219844,Bone,MCF7,E2
Bone.3,64925,Bone,MCF7,E2
Bone.3,5184,Bone,MCF7,E2
Bone.3,154091,Bone,MCF7,E2
Bone.3,55762,Bone,MCF7,E2
Bone.3,54830,Bone,MCF7,E2
Bone.3,6450,Bone,MCF7,E2
Bone.3,85025,Bone,MCF7,E2
Bone.3,726,Bone,MCF7,E2
Bone.3,2686,Bone,MCF7,E2
Bone.3,50650,Bone,MCF7,E2
Bone.3,26519,Bone,MCF7,E2
Bone.3,27034,Bone,MCF7,E2
Bone.3,65010,Bone,MCF7,E2
Bone.3,27112,Bone,MCF7,E2
Bone.3,53842,Bone,MCF7,E2
Bone.3,7433,Bone,MCF7,E2
Bone.3,8867,Bone,MCF7,E2
Bone.3,55703,Bone,MCF7,E2
Bone.3,219654,Bone,MCF7,E2
Bone.3,103611081,Bone,MCF7,E2
Bone.3,4621,Bone,MCF7,E2
Bone.3,102724730,Bone,MCF7,E2
Bone.3,7851,Bone,MCF7,E2
Bone.3,51054,Bone,MCF7,E2
Bone.3,6286,Bone,MCF7,E2
Bone.3,55,Bone,MCF7,E2
Bone.3,653082,Bone,MCF7,E2
Bone.3,101927045,Bone,MCF7,E2
Bone.3,400541,Bone,MCF7,E2
Bone.3,1748,Bone,MCF7,E2
Bone.3,7025,Bone,MCF7,E2
Bone.3,154865,Bone,MCF7,E2
Bone.3,440348,Bone,MCF7,E2
Bone.3,563,Bone,MCF7,E2
Bone.3,9415,Bone,MCF7,E2
Bone.3,84441,Bone,MCF7,E2
Bone.3,728215,Bone,MCF7,E2
Bone.3,2302,Bone,MCF7,E2
Bone.3,91355,Bone,MCF7,E2
Bone.3,222166,Bone,MCF7,E2
Bone.3,25845,Bone,MCF7,E2
Bone.3,105377650,Bone,MCF7,E2
Bone.3,54328,Bone,MCF7,E2
Bone.3,116238,Bone,MCF7,E2
Bone.3,100996541,Bone,MCF7,E2
Bone.3,100189110,Bone,MCF7,E2
Bone.3,8292,Bone,MCF7,E2
Bone.3,100009676,Bone,MCF7,E2
Bone.3,729178,Bone,MCF7,E2
Bone.3,6097,Bone,MCF7,E2
Bone.3,4225,Bone,MCF7,E2
Bone.3,100996447,Bone,MCF7,E2
Bone.3,63874,Bone,MCF7,E2
Bone.3,5778,Bone,MCF7,E2
Bone.3,4081,Bone,MCF7,E2
Bone.3,4703,Bone,MCF7,E2
Bone.3,26860,Bone,MCF7,E2
Bone.3,105376526,Bone,MCF7,E2
Bone.3,255104,Bone,MCF7,E2
Bone.3,128178,Bone,MCF7,E2
Bone.3,171425,Bone,MCF7,E2
Bone.3,84985,Bone,MCF7,E2
Bone.3,10129,Bone,MCF7,E2
Bone.3,100131067,Bone,MCF7,E2
Bone.3,440503,Bone,MCF7,E2
Bone.3,57622,Bone,MCF7,E2
Bone.3,136853,Bone,MCF7,E2
Bone.3,65983,Bone,MCF7,E2
Bone.3,55616,Bone,MCF7,E2
Bone.3,256006,Bone,MCF7,E2
Bone.3,440519,Bone,MCF7,E2
Bone.3,4674,Bone,MCF7,E2
Bone.3,64359,Bone,MCF7,E2
Bone.3,51550,Bone,MCF7,E2
Bone.3,100170229,Bone,MCF7,E2
Bone.3,9670,Bone,MCF7,E2
Bone.3,6558,Bone,MCF7,E2
Bone.3,2296,Bone,MCF7,E2
Bone.3,28514,Bone,MCF7,E2
Bone.3,84541,Bone,MCF7,E2
Bone.3,7673,Bone,MCF7,E2
Bone.3,221143,Bone,MCF7,E2
Bone.3,706,Bone,MCF7,E2
Bone.3,1836,Bone,MCF7,E2
Bone.3,63920,Bone,MCF7,E2
Bone.3,10629,Bone,MCF7,E2
Bone.3,51533,Bone,MCF7,E2
Bone.3,29988,Bone,MCF7,E2
Bone.3,55222,Bone,MCF7,E2
Bone.3,79050,Bone,MCF7,E2
Bone.3,114926,Bone,MCF7,E2
Bone.3,57167,Bone,MCF7,E2
Bone.3,120,Bone,MCF7,E2
Bone.3,55033,Bone,MCF7,E2
Bone.3,8228,Bone,MCF7,E2
Bone.3,256051,Bone,MCF7,E2
Bone.3,55247,Bone,MCF7,E2
Bone.3,89953,Bone,MCF7,E2
Bone.3,85359,Bone,MCF7,E2
Bone.3,51806,Bone,MCF7,E2
Bone.3,255762,Bone,MCF7,E2
Bone.3,4488,Bone,MCF7,E2
Bone.3,5097,Bone,MCF7,E2
Bone.2,123591,Bone,MCF7,E2
Bone.2,3215,Bone,MCF7,E2
Bone.2,161497,Bone,MCF7,E2
Bone.2,29935,Bone,MCF7,E2
Bone.2,100337591,Bone,MCF7,E2
Bone.2,1582,Bone,MCF7,E2
Bone.2,80039,Bone,MCF7,E2
Bone.2,1840,Bone,MCF7,E2
Bone.2,84951,Bone,MCF7,E2
Bone.2,401612,Bone,MCF7,E2
Bone.2,254099,Bone,MCF7,E2
Bone.2,100128511,Bone,MCF7,E2
Bone.2,100505676,Bone,MCF7,E2
Bone.2,100302182,Bone,MCF7,E2
Bone.2,140885,Bone,MCF7,E2
Bone.2,105371242,Bone,MCF7,E2
Bone.2,921,Bone,MCF7,E2
Bone.2,100506286,Bone,MCF7,E2
Bone.2,117532,Bone,MCF7,E2
Bone.2,100506804,Bone,MCF7,E2
Bone.2,100379249,Bone,MCF7,E2
Bone.2,6578,Bone,MCF7,E2
Bone.2,9024,Bone,MCF7,E2
Bone.2,319,Bone,MCF7,E2
Bone.2,387496,Bone,MCF7,E2
Bone.2,11019,Bone,MCF7,E2
Bone.2,972,Bone,MCF7,E2
Bone.2,7352,Bone,MCF7,E2
Bone.2,400658,Bone,MCF7,E2
Bone.2,728656,Bone,MCF7,E2
Bone.2,63947,Bone,MCF7,E2
Bone.2,93589,Bone,MCF7,E2
Bone.2,390748,Bone,MCF7,E2
Bone.2,100506314,Bone,MCF7,E2
Bone.2,103611081,Bone,MCF7,E2
Bone.2,55504,Bone,MCF7,E2
Bone.2,441234,Bone,MCF7,E2
Bone.2,4135,Bone,MCF7,E2
Bone.2,100134368,Bone,MCF7,E2
Bone.2,2192,Bone,MCF7,E2
Bone.2,100506071,Bone,MCF7,E2
Bone.2,286336,Bone,MCF7,E2
Bone.2,3679,Bone,MCF7,E2
Bone.2,100189209,Bone,MCF7,E2
Bone.2,2199,Bone,MCF7,E2
Bone.2,2747,Bone,MCF7,E2
Bone.2,26772,Bone,MCF7,E2
Bone.2,28958,Bone,MCF7,E2
Bone.2,340554,Bone,MCF7,E2
Bone.2,51760,Bone,MCF7,E2
Bone.2,101929141,Bone,MCF7,E2
Bone.2,91419,Bone,MCF7,E2
Bone.2,100616224,Bone,MCF7,E2
Bone.2,147807,Bone,MCF7,E2
Bone.2,101929238,Bone,MCF7,E2
Bone.2,5649,Bone,MCF7,E2
Bone.2,401509,Bone,MCF7,E2
Bone.2,257144,Bone,MCF7,E2
Bone.2,650655,Bone,MCF7,E2
Bone.2,286480,Bone,MCF7,E2
Bone.2,399948,Bone,MCF7,E2
Bone.2,100294362,Bone,MCF7,E2
Bone.2,23114,Bone,MCF7,E2
Bone.2,51054,Bone,MCF7,E2
Bone.2,100189168,Bone,MCF7,E2
Bone.2,197187,Bone,MCF7,E2
Bone.2,10874,Bone,MCF7,E2
Bone.2,9627,Bone,MCF7,E2
Bone.2,143879,Bone,MCF7,E2
Bone.2,196294,Bone,MCF7,E2
Bone.2,54587,Bone,MCF7,E2
Bone.2,8790,Bone,MCF7,E2
Bone.2,145483,Bone,MCF7,E2
Bone.2,8552,Bone,MCF7,E2
Bone.2,5333,Bone,MCF7,E2
Bone.2,8644,Bone,MCF7,E2
Bone.2,783,Bone,MCF7,E2
Bone.2,100885776,Bone,MCF7,E2
